obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('234',)",3617697748,1,33.02819824,3724598710,3724598710,3617697748,0,internal_timestamp,546.8499756,581357,1408708947,5.083000183,3.302819824,34.13699934,1029.513599,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('235',)",3617697758,1,33.02659988,3724598710,3724598710,3617697758,0,internal_timestamp,544.4000244,604938,1408708957,5.082300186,3.302659988,34.13710667,1029.502514,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('236',)",3617697768,1,33.02500153,3724598710,3724598710,3617697768,0,internal_timestamp,542.2000122,578470,1408708967,5.081500053,3.302500153,34.13719065,1029.492571,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('237',)",3617697778,1,33.02289963,3724598710,3724598710,3617697778,0,internal_timestamp,539.7000122,594412,1408708977,5.080699921,3.302289963,34.1368473,1029.480912,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('238',)",3617697788,1,33.02099991,3724598710,3724598710,3617697788,0,internal_timestamp,537.2299805,601331,1408708987,5.080599785,3.302099991,34.13600863,1029.468909,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('239',)",3617697797,1,33.02119827,3724598710,3724598710,3617697797,0,internal_timestamp,535.0200195,557588,1408708996,5.082300186,3.302119827,34.13561557,1029.458223,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('240',)",3617697808,1,33.02099991,3724598710,3724598710,3617697808,0,internal_timestamp,532.2000122,570513,1408709007,5.08409977,3.302099991,34.1349727,1029.444522,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('241',)",3617697818,1,33.020401,3724598710,3724598710,3617697818,0,internal_timestamp,529.6500244,618587,1408709017,5.085199833,3.3020401,34.1344466,1029.432244,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('242',)",3617697828,1,33.03340149,3724598710,3724598710,3617697828,0,internal_timestamp,527.1799927,596364,1408709027,5.108099937,3.303340149,34.12730467,1029.412327,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('243',)",3617697838,1,33.04290009,3724598710,3724598710,3617697838,0,internal_timestamp,524.7999878,599400,1408709037,5.123099804,3.304290009,34.12413869,1029.396968,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('244',)",3617697848,1,33.04650116,3724598710,3724598710,3617697848,0,internal_timestamp,522.5300293,567374,1408709047,5.12869978,3.304650116,34.12371327,1029.38548,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('245',)",3617697858,1,33.09759903,3724598710,3724598710,3617697858,0,internal_timestamp,520.4099731,591236,1408709057,5.196700096,3.309759903,34.11422015,1029.359516,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('246',)",3617697868,1,33.10079956,3724598710,3724598710,3617697868,0,internal_timestamp,518.1500244,647521,1408709067,5.201000214,3.310079956,34.1146494,1029.348915,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('247',)",3617697878,1,33.10290146,3724598710,3724598710,3617697878,0,internal_timestamp,515.710022,576765,1408709077,5.20510006,3.310290146,34.1141146,1029.336751,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('248',)",3617697888,1,33.1026001,3724598710,3724598710,3617697888,0,internal_timestamp,513.2700195,601841,1408709087,5.20539999,3.31026001,34.11468787,1029.325949,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('249',)",3617697898,1,33.1053009,3724598710,3724598710,3617697898,0,internal_timestamp,510.8099976,573311,1408709097,5.210499763,3.31053009,34.11383341,1029.313312,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('250',)",3617697908,1,33.12559891,3724598710,3724598710,3617697908,0,internal_timestamp,508.3699951,609936,1408709107,5.237100124,3.312559891,34.11127528,1029.296654,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('251',)",3617697918,1,33.14120102,3724598710,3724598710,3617697918,0,internal_timestamp,505.8599854,606785,1408709117,5.261799812,3.314120102,34.10530945,1029.277227,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('252',)",3617697928,1,33.14810181,3724598710,3724598710,3617697928,0,internal_timestamp,503.5100098,577557,1408709127,5.270999908,3.314810181,34.10504085,1029.265023,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('253',)",3617697938,1,33.15679932,3724598710,3724598710,3617697938,0,internal_timestamp,501.0599976,580959,1408709137,5.283100128,3.315679932,34.10393352,1029.25132,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('254',)",3617697948,1,33.16970062,3724598710,3724598710,3617697948,0,internal_timestamp,498.8299866,593009,1408709147,5.300799847,3.316970062,34.10183972,1029.237126,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('255',)",3617697958,1,33.16790009,3724598710,3724598710,3617697958,0,internal_timestamp,496.5299988,608673,1408709157,5.299200058,3.316790009,34.102556,1029.227321,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('256',)",3617697967,1,33.17900085,3724598710,3724598710,3617697967,0,internal_timestamp,494.4599915,762715,1408709166,5.312799931,3.317900085,34.10248087,1029.215984,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('257',)",3617697978,1,33.23410034,3724598710,3724598710,3617697978,0,internal_timestamp,491.8500061,580034,1408709177,5.378499985,3.323410034,34.10008155,1029.193567,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('258',)",3617697988,1,33.2519989,3724598710,3724598710,3617697988,0,internal_timestamp,489.3200073,627891,1408709187,5.40320015,3.32519989,34.09673606,1029.176084,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('259',)",3617697998,1,33.24919891,3724598710,3724598710,3617697998,0,internal_timestamp,486.7999878,612689,1408709197,5.40019989,3.324919891,34.09784086,1029.165761,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('260',)",3617698007,1,33.24720001,3724598710,3724598710,3617698007,0,internal_timestamp,484.5499878,578619,1408709206,5.399600029,3.324720001,34.09729425,1029.155064,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('261',)",3617698018,1,33.24980164,3724598710,3724598710,3617698018,0,internal_timestamp,481.9899902,585858,1408709217,5.404300213,3.324980164,34.09677922,1029.142277,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('262',)",3617698028,1,33.24909973,3724598710,3724598710,3617698028,0,internal_timestamp,479.8399963,625843,1408709227,5.40530014,3.324909973,34.09604139,1029.13168,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('263',)",3617698038,1,33.25439835,3724598710,3724598710,3617698038,0,internal_timestamp,477.6700134,617854,1408709237,5.412099838,3.325439835,34.09627893,1029.121006,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('264',)",3617698048,1,33.25540161,3724598710,3724598710,3617698048,0,internal_timestamp,475.2099915,588103,1408709247,5.414299965,3.325540161,34.09642374,1029.109523,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('265',)",3617698058,1,33.2594986,3724598710,3724598710,3617698058,0,internal_timestamp,472.9100037,600658,1408709257,5.420000076,3.32594986,34.09647014,1029.098242,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('266',)",3617698068,1,33.26679993,3724598710,3724598710,3617698068,0,internal_timestamp,470.4599915,601010,1408709267,5.432400227,3.326679993,34.09346084,1029.082991,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('267',)",3617698078,1,33.28110123,3724598710,3724598710,3617698078,0,internal_timestamp,468.0499878,618860,1408709277,5.452000141,3.328110123,34.09111639,1029.067509,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('268',)",3617698088,1,33.28699875,3724598710,3724598710,3617698088,0,internal_timestamp,465.6199951,598063,1408709287,5.460000038,3.328699875,34.09094956,1029.055162,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('269',)",3617698098,1,33.31829834,3724598710,3724598710,3617698098,0,internal_timestamp,463.2099915,608875,1408709297,5.494800091,3.331829834,34.09256453,1029.040813,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('270',)",3617698108,1,33.33100128,3724598710,3724598710,3617698108,0,internal_timestamp,460.7600098,604626,1408709307,5.511099815,3.333100128,34.09175101,1029.026777,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('271',)",3617698118,1,33.32970047,3724598710,3724598710,3617698118,0,internal_timestamp,458.3999939,592704,1408709317,5.513899803,3.332970047,34.08862094,1029.013095,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('272',)",3617698128,1,33.31019974,3724598710,3724598710,3617698128,0,internal_timestamp,456.2200012,608277,1408709327,5.494599819,3.331019974,34.08704847,1029.004354,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('273',)",3617698138,1,33.29679871,3724598710,3724598710,3617698138,0,internal_timestamp,454.1700134,623857,1408709337,5.483200073,3.329679871,34.08435721,1028.994293,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('274',)",3617698148,1,33.32550049,3724598710,3724598710,3617698148,0,internal_timestamp,452.1700134,620908,1408709347,5.515100002,3.332550049,34.08574367,1028.982026,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('275',)",3617698158,1,33.34320068,3724598710,3724598710,3617698158,0,internal_timestamp,450.0299988,642482,1408709357,5.536099911,3.334320068,34.08570421,1028.969411,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('276',)",3617698168,1,33.37530136,3724598710,3724598710,3617698168,0,internal_timestamp,447.5100098,613543,1408709367,5.573200226,3.337530136,34.085938,1028.953149,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('277',)",3617698177,1,33.44329834,3724598710,3724598710,3617698177,0,internal_timestamp,445.3399963,630023,1408709376,5.64989996,3.344329834,34.08671687,1028.933698,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('278',)",3617698188,1,33.48220062,3724598710,3724598710,3617698188,0,internal_timestamp,442.7600098,617206,1408709387,5.693799973,3.348220062,34.08778206,1028.916878,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('279',)",3617698198,1,33.51639938,3724598710,3724598710,3617698198,0,internal_timestamp,440.5799866,599240,1408709397,5.73029995,3.351639938,34.09076457,1028.904373,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('280',)",3617698208,1,33.56110001,3724598710,3724598710,3617698208,0,internal_timestamp,438.5299988,624104,1408709407,5.777299881,3.356110001,34.09495268,1028.892004,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('281',)",3617698217,1,33.60839844,3724598710,3724598710,3617698217,0,internal_timestamp,436.5100098,598663,1408709416,5.828299999,3.360839844,34.09800123,1028.878319,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('282',)",3617698228,1,33.68320084,3724598710,3724598710,3617698228,0,internal_timestamp,434.1099854,616811,1408709427,5.905700207,3.368320084,34.10563538,1028.862926,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('283',)",3617698238,1,33.75500107,3724598710,3724598710,3617698238,0,internal_timestamp,431.8699951,632016,1408709437,5.979599953,3.375500107,34.11324685,1028.848664,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('284',)",3617698248,1,33.8083992,3724598710,3724598710,3617698248,0,internal_timestamp,429.5799866,603176,1408709447,6.03550005,3.38083992,34.11822068,1028.834489,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('285',)",3617698258,1,33.81370163,3724598710,3724598710,3617698258,0,internal_timestamp,427.2099915,605904,1408709457,6.039700031,3.381370163,34.12112261,1028.825328,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('286',)",3617698268,1,33.82249832,3724598710,3724598710,3617698268,0,internal_timestamp,424.7799988,621449,1408709467,6.050199986,3.382249832,34.1216535,1028.813169,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('287',)",3617698278,1,33.86769867,3724598710,3724598710,3617698278,0,internal_timestamp,422.3500061,622471,1408709477,6.101500034,3.386769867,34.12207036,1028.79536,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('288',)",3617698288,1,33.8423996,3724598710,3724598710,3617698288,0,internal_timestamp,419.9299927,647777,1408709487,6.080599785,3.38423996,34.11587094,1028.782229,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('289',)",3617698298,1,33.82009888,3724598710,3724598710,3617698298,0,internal_timestamp,417.3699951,606142,1408709497,6.062699795,3.382009888,34.11008341,1028.768363,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('290',)",3617698308,1,33.69530106,3724598710,3724598710,3617698308,0,internal_timestamp,414.8699951,607677,1408709507,5.945899963,3.369530106,34.0883871,1028.755602,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('291',)",3617698318,1,33.73720169,3724598710,3724598710,3617698318,0,internal_timestamp,412.3800049,610975,1408709517,5.984300137,3.373720169,34.09816156,1028.746692,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('292',)",3617698328,1,33.86840057,3724598710,3724598710,3617698328,0,internal_timestamp,409.8399963,661667,1408709527,6.132999897,3.386840057,34.09746634,1028.714308,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('293',)",3617698338,1,33.82580185,3724598710,3724598710,3617698338,0,internal_timestamp,407.4700012,623898,1408709537,6.090400219,3.382580185,34.09359698,1028.706191,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('294',)",3617698348,1,33.84360123,3724598710,3724598710,3617698348,0,internal_timestamp,405.2999878,650908,1408709547,6.109200001,3.384360123,34.09577121,1028.695386,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('295',)",3617698358,1,33.88690186,3724598710,3724598710,3617698358,0,internal_timestamp,402.9400024,612905,1408709557,6.159399986,3.388690186,34.09513502,1028.677209,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('296',)",3617698368,1,33.89279938,3724598710,3724598710,3617698368,0,internal_timestamp,400.480011,616884,1408709567,6.165299892,3.389279938,34.09703583,1028.666609,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('297',)",3617698378,1,33.91210175,3724598710,3724598710,3617698378,0,internal_timestamp,397.9599915,636379,1408709577,6.18569994,3.391210175,34.09944269,1028.654148,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('298',)",3617698387,1,33.91770172,3724598710,3724598710,3617698387,0,internal_timestamp,395.7200012,678461,1408709586,6.194699764,3.391770172,34.09779988,1028.641344,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('299',)",3617698398,1,33.9341011,3724598710,3724598710,3617698398,0,internal_timestamp,393.1099854,629633,1408709597,6.213699818,3.39341011,34.0984016,1028.627237,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('300',)",3617698408,1,33.9455986,3724598710,3724598710,3617698408,0,internal_timestamp,390.5599976,656745,1408709607,6.230500221,3.39455986,34.09569711,1028.611104,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('301',)",3617698418,1,33.93600082,3724598710,3724598710,3617698418,0,internal_timestamp,388.0899963,616044,1408709617,6.222700119,3.393600082,34.09399231,1028.599496,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('302',)",3617698428,1,33.94660187,3724598710,3724598710,3617698428,0,internal_timestamp,385.7099915,661092,1408709627,6.2354002,3.394660187,34.09430241,1028.587077,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('303',)",3617698438,1,33.95589828,3724598710,3724598710,3617698438,0,internal_timestamp,383.3200073,619921,1408709637,6.252900124,3.395589828,34.08836495,1028.569037,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('304',)",3617698448,1,33.95240021,3724598710,3724598710,3617698448,0,internal_timestamp,380.8200073,690138,1408709647,6.254899979,3.395240021,34.08369261,1028.553612,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('305',)",3617698458,1,33.94990158,3724598710,3724598710,3617698458,0,internal_timestamp,378.3299866,638612,1408709657,6.256499767,3.394990158,34.0805303,1028.539476,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('306',)",3617698468,1,33.9673996,3724598710,3724598710,3617698468,0,internal_timestamp,375.8399963,629623,1408709667,6.282800198,3.39673996,34.07500728,1028.520094,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('307',)",3617698478,1,33.99069977,3724598710,3724598710,3617698478,0,internal_timestamp,373.5,635030,1408709677,6.308400154,3.399069977,34.07657455,1028.50707,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('308',)",3617698488,1,34.00920105,3724598710,3724598710,3617698488,0,internal_timestamp,371.1199951,637943,1408709687,6.328299999,3.400920105,34.07849583,1028.494921,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('309',)",3617698498,1,34.01910019,3724598710,3724598710,3617698498,0,internal_timestamp,368.9299927,640813,1408709697,6.349500179,3.401910019,34.06944783,1028.474832,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('310',)",3617698508,1,34.01679993,3724598710,3724598710,3617698508,0,internal_timestamp,366.75,660484,1408709707,6.348800182,3.401679993,34.06865392,1028.4643,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('311',)",3617698518,1,34.01250076,3724598710,3724598710,3617698518,0,internal_timestamp,364.6400146,625711,1408709717,6.351200104,3.401250076,34.06251083,1028.449453,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('312',)",3617698528,1,34.01869965,3724598710,3724598710,3617698528,0,internal_timestamp,362.5,662296,1408709727,6.361400127,3.401869965,34.06029151,1028.436481,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('313',)",3617698538,1,34.03030014,3724598710,3724598710,3617698538,0,internal_timestamp,360.4200134,627135,1408709737,6.381700039,3.403030014,34.05398914,1028.419178,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('314',)",3617698548,1,34.0401001,3724598710,3724598710,3617698548,0,internal_timestamp,358.0599976,641742,1408709747,6.395400047,3.40401001,34.05239663,1028.405204,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('315',)",3617698558,1,34.04859924,3724598710,3724598710,3617698558,0,internal_timestamp,355.730011,640595,1408709757,6.406199932,3.404859924,34.0522306,1028.39289,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('316',)",3617698568,1,34.08060074,3724598710,3724598710,3617698568,0,internal_timestamp,353.3699951,657012,1408709767,6.443799973,3.408060074,34.05150982,1028.376293,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('317',)",3617698578,1,34.08229828,3724598710,3724598710,3617698578,0,internal_timestamp,350.8699951,669670,1408709777,6.446100235,3.408229828,34.05232858,1028.365144,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('318',)",3617698588,1,34.08409882,3724598710,3724598710,3617698588,0,internal_timestamp,348.269989,648011,1408709787,6.448900223,3.408409882,34.05281344,1028.353203,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('319',)",3617698598,1,34.12530136,3724598710,3724598710,3617698598,0,internal_timestamp,345.8800049,630873,1408709797,6.499199867,3.412530136,34.04967,1028.332785,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('320',)",3617698608,1,34.13000107,3724598710,3724598710,3617698608,0,internal_timestamp,343.4700012,646651,1408709807,6.509699821,3.413000107,34.0456205,1028.31708,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('321',)",3617698618,1,34.12540054,3724598710,3724598710,3617698618,0,internal_timestamp,341.0400085,630615,1408709817,6.511000156,3.412540054,34.04041509,1028.301653,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('322',)",3617698628,1,34.16880035,3724598710,3724598710,3617698628,0,internal_timestamp,338.5899963,651987,1408709827,6.562200069,3.416880035,34.0388319,1028.282038,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('323',)",3617698637,1,34.18930054,3724598710,3724598710,3617698637,0,internal_timestamp,336.3299866,668288,1408709836,6.586299896,3.418930054,34.03869905,1028.2682,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('324',)",3617698648,1,34.24430084,3724598710,3724598710,3617698648,0,internal_timestamp,333.6499939,650506,1408709847,6.64620018,3.424430084,34.0413881,1028.249636,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('325',)",3617698658,1,34.27280045,3724598710,3724598710,3617698658,0,internal_timestamp,331.3399963,666166,1408709857,6.679100037,3.427280045,34.04136898,1028.234405,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('326',)",3617698668,1,34.28969955,3724598710,3724598710,3617698668,0,internal_timestamp,329.0700073,650693,1408709867,6.698400021,3.428969955,34.0419973,1028.221773,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('327',)",3617698678,1,34.31819916,3724598710,3724598710,3617698678,0,internal_timestamp,326.6799927,647059,1408709877,6.733399868,3.431819916,34.03992144,1028.204249,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('328',)",3617698688,1,34.32239914,3724598710,3724598710,3617698688,0,internal_timestamp,324.5100098,631580,1408709887,6.738599777,3.432239914,34.04045661,1028.193984,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('329',)",3617698698,1,34.3260994,3724598710,3724598710,3617698698,0,internal_timestamp,322.25,639918,1408709897,6.745999813,3.43260994,34.03830595,1028.180885,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('330',)",3617698708,1,34.3553009,3724598710,3724598710,3617698708,0,internal_timestamp,319.8999939,655122,1408709907,6.781199932,3.43553009,34.0367762,1028.163934,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('331',)",3617698718,1,34.36510086,3724598710,3724598710,3617698718,0,internal_timestamp,317.4599915,639879,1408709917,6.792600155,3.436510086,34.03747096,1028.151678,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('332',)",3617698728,1,34.36989975,3724598710,3724598710,3617698728,0,internal_timestamp,314.9599915,660801,1408709927,6.798399925,3.436989975,34.03822931,1028.139989,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('333',)",3617698738,1,34.38330078,3724598710,3724598710,3617698738,0,internal_timestamp,312.5899963,650245,1408709937,6.815999985,3.438330078,34.0367181,1028.125442,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('334',)",3617698748,1,34.38869858,3724598710,3724598710,3617698748,0,internal_timestamp,310.2099915,643246,1408709947,6.82460022,3.438869858,34.03530629,1028.1122,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('335',)",3617698758,1,34.39239883,3724598710,3724598710,3617698758,0,internal_timestamp,307.8999939,660852,1408709957,6.831099987,3.439239883,34.03407027,1028.099715,29,29,29,29,1,0,29,29,29,29,29,29,44.36831,-124.95276
"('336',)",3617698768,1,34.39410019,3724598710,3724598710,3617698768,0,internal_timestamp,305.6300049,646128,1408709967,6.834000111,3.439410019,34.03417555,1028.088977,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('337',)",3617698778,1,34.4034996,3724598710,3724598710,3617698778,0,internal_timestamp,303.4100037,659617,1408709977,6.843999863,3.44034996,34.03570292,1028.078579,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('338',)",3617698788,1,34.4197998,3724598710,3724598710,3617698788,0,internal_timestamp,301.3999939,648201,1408709987,6.864600182,3.44197998,34.0342343,1028.065289,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('339',)",3617698798,1,34.42750168,3724598710,3724598710,3617698798,0,internal_timestamp,299.8599854,661264,1408709997,6.874100208,3.442750168,34.03405672,1028.056742,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('340',)",3617698807,1,34.44509888,3724598710,3724598710,3617698807,0,internal_timestamp,298.4400024,686825,1408710006,6.894000053,3.444509888,34.03441499,1028.047687,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('341',)",3617698818,1,34.46649933,3724598710,3724598710,3617698818,0,internal_timestamp,296.6199951,663846,1408710017,6.919099808,3.446649933,34.03400283,1028.035451,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('342',)",3617698828,1,34.47850037,3724598710,3724598710,3617698828,0,internal_timestamp,294.6199951,627346,1408710027,6.934800148,3.447850037,34.03263968,1028.022977,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('343',)",3617698838,1,34.48529816,3724598710,3724598710,3617698838,0,internal_timestamp,292.2399902,624703,1408710037,6.943799973,3.448529816,34.03236571,1028.010571,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('344',)",3617698847,1,34.49829865,3724598710,3724598710,3617698847,0,internal_timestamp,290,649934,1408710046,6.961299896,3.449829865,34.03043691,1027.996293,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('345',)",3617698858,1,34.50159836,3724598710,3724598710,3617698858,0,internal_timestamp,287.5599976,694762,1408710057,6.96780014,3.450159836,34.02882194,1027.982914,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('346',)",3617698868,1,34.50120163,3724598710,3724598710,3617698868,0,internal_timestamp,285.2099915,646410,1408710067,6.969399929,3.450120163,34.02794615,1027.971226,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('347',)",3617698878,1,34.49890137,3724598710,3724598710,3617698878,0,internal_timestamp,282.8800049,670824,1408710077,6.968900204,3.449890137,34.02704539,1027.95991,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('348',)",3617698888,1,34.49750137,3724598710,3724598710,3617698888,0,internal_timestamp,280.5499878,668567,1408710087,6.969099998,3.449750137,34.02644161,1027.948727,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('349',)",3617698898,1,34.51290131,3724598710,3724598710,3617698898,0,internal_timestamp,278.230011,674810,1408710097,6.992099762,3.451290131,34.02175673,1027.931131,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
"('350',)",3617698908,1,34.52330017,3724598710,3724598710,3617698908,0,internal_timestamp,276.1000061,672600,1408710107,7.006299973,3.452330017,34.02017792,1027.9181,29,29,29,29,1,0,29,13,29,29,29,29,44.36831,-124.95276
