obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('7743',)",3.522269964,29,13,1025.325098,29,29,14,3779218472,3779218545,3773159621,44.63218,-124.30797,0,internal_timestamp,12.82999992,29,29,1564170821,32.69350052,29,29,0,9.314499855,29,29,3773159621
"('7744',)",3.522949934,29,13,1025.323137,29,29,14,3779218472,3779218545,3773159621,44.63218,-124.30797,0,internal_timestamp,12.81299973,29,29,1564170821,32.69279861,29,29,0,9.322899818,29,29,3773159621
"('7745',)",3.523689985,29,13,1025.320895,29,29,14,3779218472,3779218545,3773159621,44.63218,-124.30797,0,internal_timestamp,12.80000019,29,29,1564170821,32.69189835,29,29,0,9.33220005,29,29,3773159621
"('7746',)",3.524470091,29,13,1025.317977,29,29,14,3779218472,3779218545,3773159621,44.63218,-124.30797,0,internal_timestamp,12.7869997,29,29,1564170821,32.69039917,29,29,0,9.34280014,29,29,3773159621
"('7747',)",3.525330067,29,13,1025.313689,29,29,14,3779218472,3779218545,3773159621,44.63218,-124.30797,0,internal_timestamp,12.77000046,29,29,1564170821,32.68759918,29,29,0,9.355500221,29,29,3773159621
"('7748',)",3.526259899,29,13,1025.308696,29,29,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.75399971,29,29,1564170822,32.68420029,29,29,0,9.369700432,29,29,3773159622
"('7749',)",3.527199984,29,13,1025.303421,29,29,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.74199963,29,29,1564170822,32.68050003,29,29,0,9.384300232,29,29,3773159622
"('7750',)",3.528120041,29,13,1025.298277,29,29,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.73200035,29,29,1564170822,32.67689896,29,29,0,9.398599625,29,29,3773159622
"('7751',)",3.528970003,29,13,1025.293704,29,29,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.71899986,29,29,1564170822,32.67380142,29,29,0,9.411700249,29,29,3773159622
"('7752',)",3.529730082,29,13,1025.289592,29,29,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.70400047,29,29,1564170822,32.67100143,29,29,0,9.423299789,29,29,3773159622
"('7753',)",3.530410051,29,13,1025.285882,29,29,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.68400002,29,29,1564170822,32.66849899,29,29,0,9.433699608,29,29,3773159622
"('7754',)",3.53098011,29,13,1025.282406,29,29,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.67300034,29,29,1564170822,32.66600037,29,29,0,9.442899704,29,29,3773159622
"('7755',)",3.531490088,29,13,1025.279133,29,29,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.65799999,29,29,1564170822,32.66360092,29,29,0,9.451199532,29,29,3773159622
"('7756',)",3.532000065,29,13,1025.276398,29,29,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.64099979,29,29,1564170822,32.66180038,29,29,0,9.458999634,29,29,3773159622
"('7757',)",3.532510042,29,13,1025.273981,29,29,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.62800026,29,29,1564170822,32.66030121,29,29,0,9.466400146,29,29,3773159622
"('7758',)",3.53302002,29,13,1025.272056,29,29,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.61999989,29,29,1564170822,32.65930176,29,29,0,9.47329998,29,29,3773159622
"('7759',)",3.533489943,29,13,1025.270481,29,29,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.60599995,29,29,1564170822,32.65859985,29,29,0,9.479299545,29,29,3773159622
"('7760',)",3.533879995,29,13,1025.269163,29,13,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.59200001,29,29,1564170822,32.65800095,29,29,0,9.484199524,29,29,3773159622
"('7761',)",3.53418994,29,13,1025.268037,29,13,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.57499981,29,29,1564170822,32.65750122,29,29,0,9.488300323,29,29,3773159622
"('7762',)",3.534450054,29,13,1025.26711,29,13,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.56000042,29,29,1564170822,32.65710068,29,29,0,9.491700172,29,29,3773159622
"('7763',)",3.534670115,29,13,1025.266445,29,13,14,3779218472,3779218545,3773159622,44.63218,-124.30797,0,internal_timestamp,12.54399967,29,29,1564170822,32.6568985,29,29,0,9.494400024,29,29,3773159622
"('7764',)",3.534830093,29,13,1025.265987,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.53100014,29,29,1564170823,32.65679932,29,29,0,9.496399879,29,29,3773159623
"('7765',)",3.534940004,29,13,1025.265544,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.5170002,29,29,1564170823,32.65660095,29,29,0,9.497799873,29,29,3773159623
"('7766',)",3.535039902,29,13,1025.26502,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.50300026,29,29,1564170823,32.65629959,29,29,0,9.499199867,29,29,3773159623
"('7767',)",3.535150051,29,13,1025.264452,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.48999977,29,29,1564170823,32.65599823,29,29,0,9.500900269,29,29,3773159623
"('7768',)",3.535300016,29,13,1025.263844,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.47799969,29,29,1564170823,32.65570068,29,29,0,9.502900124,29,29,3773159623
"('7769',)",3.535480022,29,13,1025.263145,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.46100044,29,29,1564170823,32.65539932,29,29,0,9.505299568,29,29,3773159623
"('7770',)",3.535650015,29,13,1025.262369,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.44400024,29,29,1564170823,32.65499878,29,29,0,9.507699966,29,29,3773159623
"('7771',)",3.535809994,29,13,1025.261722,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.42700005,29,29,1564170823,32.65470123,29,29,0,9.509799957,29,29,3773159623
"('7772',)",3.535939932,29,13,1025.261243,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.41300011,29,29,1564170823,32.65449905,29,29,0,9.511400223,29,29,3773159623
"('7773',)",3.536010027,29,13,1025.260754,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.39900017,29,29,1564170823,32.65420151,29,29,0,9.512599945,29,29,3773159623
"('7774',)",3.536050081,29,13,1025.260249,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.38500023,29,29,1564170823,32.65380096,29,29,0,9.513400078,29,29,3773159623
"('7775',)",3.536070108,29,13,1025.259931,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.37100029,29,29,1564170823,32.65359879,29,29,0,9.513999939,29,29,3773159623
"('7776',)",3.536070108,29,13,1025.259467,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.35200024,29,29,1564170823,32.65319824,29,29,0,9.514399529,29,29,3773159623
"('7777',)",3.536089897,29,13,1025.259372,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.3380003,29,29,1564170823,32.65319824,29,29,0,9.5145998,29,29,3773159623
"('7778',)",3.536119938,29,13,1025.25942,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.3210001,29,29,1564170823,32.65340042,29,29,0,9.514800072,29,29,3773159623
"('7779',)",3.536139965,29,13,1025.25943,29,13,14,3779218472,3779218545,3773159623,44.63218,-124.30797,0,internal_timestamp,12.30599976,29,29,1564170823,32.6534996,29,29,0,9.514800072,29,29,3773159623
"('7780',)",3.536149979,29,13,1025.259419,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.28999996,29,29,1564170824,32.65359879,29,29,0,9.514900208,29,29,3773159624
"('7781',)",3.536180019,29,13,1025.259328,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.27700043,29,29,1564170824,32.65359879,29,29,0,9.515099525,29,29,3773159624
"('7782',)",3.53621006,29,13,1025.259095,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.26399994,29,29,1564170824,32.6534996,29,29,0,9.51570034,29,29,3773159624
"('7783',)",3.536299944,29,13,1025.258651,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.24300003,29,29,1564170824,32.65330124,29,29,0,9.516900063,29,29,3773159624
"('7784',)",3.536449909,29,13,1025.257937,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.22900009,29,29,1564170824,32.6529007,29,29,1,9.519000053,29,29,3773159624
"('7785',)",3.536649942,29,13,1025.257003,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.21199989,29,29,1564170824,32.65240097,29,29,0,9.521900177,29,29,3773159624
"('7786',)",3.53689003,29,13,1025.255864,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.19900036,29,29,1564170824,32.65169907,29,29,0,9.52519989,29,29,3773159624
"('7787',)",3.537100077,29,13,1025.25471,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.18200016,29,29,1564170824,32.65100098,29,29,0,9.528499603,29,29,3773159624
"('7788',)",3.537260056,29,13,1025.253693,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.17099953,29,29,1564170824,32.65029907,29,29,0,9.531100273,29,29,3773159624
"('7789',)",3.537349939,29,13,1025.252785,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.15499973,29,29,1564170824,32.64960098,29,29,0,9.532899857,29,29,3773159624
"('7790',)",3.537400007,29,13,1025.252136,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.13700008,29,29,1564170824,32.64910126,29,29,0,9.534000397,29,29,3773159624
"('7791',)",3.537420034,29,13,1025.251556,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.11999989,29,29,1564170824,32.64860153,29,29,0,9.534700394,29,29,3773159624
"('7792',)",3.537440062,29,13,1025.251254,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.10599995,29,29,1564170824,32.64839935,29,29,0,9.535200119,29,29,3773159624
"('7793',)",3.537489891,29,13,1025.251021,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.09300041,29,29,1564170824,32.64830017,29,29,0,9.53579998,29,29,3773159624
"('7794',)",3.53757,29,13,1025.250901,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.07800007,29,29,1564170824,32.64839935,29,29,0,9.536600113,29,29,3773159624
"('7795',)",3.537679911,29,13,1025.250635,29,13,14,3779218472,3779218545,3773159624,44.63218,-124.30797,0,internal_timestamp,12.06200027,29,29,1564170824,32.64839935,29,29,0,9.537799835,29,29,3773159624
"('7796',)",3.537800074,29,13,1025.250154,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,12.04699993,29,29,1564170825,32.64820099,29,29,0,9.539400101,29,29,3773159625
"('7797',)",3.537919998,29,13,1025.249467,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,12.03199959,29,29,1564170825,32.64780045,29,29,0,9.54129982,29,29,3773159625
"('7798',)",3.538049936,29,13,1025.248741,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,12.01200008,29,29,1564170825,32.6473999,29,29,0,9.543299675,29,29,3773159625
"('7799',)",3.538180113,29,13,1025.247981,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,11.99800015,29,29,1564170825,32.64690018,29,29,0,9.545200348,29,29,3773159625
"('7800',)",3.538290024,29,13,1025.247219,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,11.97999954,29,29,1564170825,32.64640045,29,29,0,9.546999931,29,29,3773159625
"('7801',)",3.538399935,29,13,1025.24668,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,11.97000027,29,29,1564170825,32.64609909,29,29,0,9.548600197,29,29,3773159625
"('7802',)",3.538490057,29,13,1025.246078,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,11.95600033,29,29,1564170825,32.64569855,29,29,0,9.550000191,29,29,3773159625
"('7803',)",3.538569927,29,13,1025.245568,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,11.94099998,29,29,1564170825,32.645401,29,29,1,9.551300049,29,29,3773159625
"('7804',)",3.538640022,29,13,1025.24498,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,11.92300034,29,29,1564170825,32.64500046,29,29,0,9.552499771,29,29,3773159625
"('7805',)",3.538710117,29,13,1025.244474,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,11.90600014,29,29,1564170825,32.6446991,29,29,0,9.553700447,29,29,3773159625
"('7806',)",3.538800001,29,13,1025.243867,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,11.89099979,29,29,1564170825,32.64429855,29,29,0,9.555100441,29,29,3773159625
"('7807',)",3.538909912,29,13,1025.243407,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,11.87699986,29,29,1564170825,32.64410019,29,29,0,9.556599617,29,29,3773159625
"('7808',)",3.539030075,29,13,1025.243044,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,11.86400032,29,29,1564170825,32.64400101,29,29,0,9.557999611,29,29,3773159625
"('7809',)",3.539160013,29,13,1025.242696,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,11.84399986,29,29,1564170825,32.64400101,29,29,0,9.559599876,29,29,3773159625
"('7810',)",3.539319992,29,13,1025.242248,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,11.82999992,29,29,1564170825,32.64390183,29,29,0,9.561499596,29,29,3773159625
"('7811',)",3.539489985,29,13,1025.241603,29,13,14,3779218472,3779218545,3773159625,44.63218,-124.30797,0,internal_timestamp,11.81799984,29,29,1564170825,32.64360046,29,29,0,9.563699722,29,29,3773159625
"('7812',)",3.539669991,29,13,1025.240627,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.80200005,29,29,1564170826,32.64300156,29,29,0,9.566399574,29,29,3773159626
"('7813',)",3.539849997,29,13,1025.239824,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.78299999,29,29,1564170826,32.64260101,29,29,0,9.568900108,29,29,3773159626
"('7814',)",3.539989948,29,13,1025.239031,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.76900005,29,29,1564170826,32.64210129,29,29,0,9.571000099,29,29,3773159626
"('7815',)",3.540090084,29,13,1025.238299,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.75399971,29,29,1564170826,32.64160156,29,29,0,9.572699547,29,29,3773159626
"('7816',)",3.540189981,29,13,1025.237675,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.73900032,29,29,1564170826,32.64120102,29,29,0,9.574199677,29,29,3773159626
"('7817',)",3.540290117,29,13,1025.237114,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.72399998,29,29,1564170826,32.64089966,29,29,0,9.575799942,29,29,3773159626
"('7818',)",3.540410042,29,13,1025.236454,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.70800018,29,29,1564170826,32.64049912,29,29,0,9.577500343,29,29,3773159626
"('7819',)",3.540549994,29,13,1025.235763,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.6960001,29,29,1564170826,32.64009857,29,29,0,9.579500198,29,29,3773159626
"('7820',)",3.540679932,29,13,1025.234977,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.68000031,29,29,1564170826,32.63959885,29,29,0,9.581500053,29,29,3773159626
"('7821',)",3.540790081,29,13,1025.233922,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.66300011,29,29,1564170826,32.63880157,29,29,0,9.58370018,29,29,3773159626
"('7822',)",3.540910006,29,13,1025.232806,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.65400028,29,29,1564170826,32.63790131,29,29,0,9.586000443,29,29,3773159626
"('7823',)",3.54102993,29,13,1025.231727,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.63599968,29,29,1564170826,32.63710022,29,29,0,9.588299751,29,29,3773159626
"('7824',)",3.541150093,29,13,1025.230865,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.6239996,29,29,1564170826,32.63650131,29,29,0,9.590399742,29,29,3773159626
"('7825',)",3.541270018,29,13,1025.230184,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.60700035,29,29,1564170826,32.63610077,29,29,0,9.592200279,29,29,3773159626
"('7826',)",3.541369915,29,13,1025.22965,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.5909996,29,29,1564170826,32.63579941,29,29,0,9.593600273,29,29,3773159626
"('7827',)",3.541450024,29,13,1025.229068,29,29,14,3779218472,3779218545,3773159626,44.63218,-124.30797,0,internal_timestamp,11.57800007,29,29,1564170826,32.63539886,29,29,0,9.594900131,29,29,3773159626
"('7828',)",3.541520119,29,13,1025.228661,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.55799961,29,29,1564170827,32.6352005,29,29,0,9.595899582,29,29,3773159627
"('7829',)",3.541579962,29,13,1025.228205,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.54500008,29,29,1564170827,32.63489914,29,29,0,9.596899986,29,29,3773159627
"('7830',)",3.541670084,29,13,1025.228062,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.53199959,29,29,1564170827,32.63499832,29,29,0,9.597900391,29,29,3773159627
"('7831',)",3.541779995,29,13,1025.227717,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.51599979,29,29,1564170827,32.63489914,29,29,0,9.599100113,29,29,3773159627
"('7832',)",3.541909933,29,13,1025.227208,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.50199986,29,29,1564170827,32.63470078,29,29,0,9.600899696,29,29,3773159627
"('7833',)",3.542069912,29,13,1025.226373,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.48600006,29,29,1564170827,32.63420105,29,29,0,9.603199959,29,29,3773159627
"('7834',)",3.542249918,29,13,1025.225182,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.47200012,29,29,1564170827,32.63339996,29,29,0,9.606300354,29,29,3773159627
"('7835',)",3.542449951,29,13,1025.223434,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.45600033,29,29,1564170827,32.63199997,29,29,0,9.609900475,29,29,3773159627
"('7836',)",3.542670012,29,13,1025.221617,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.44299984,29,29,1564170827,32.63059998,29,29,0,9.61400032,29,29,3773159627
"('7837',)",3.542890072,29,13,1025.219614,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.43000031,29,29,1564170827,32.62900162,29,29,0,9.618300438,29,29,3773159627
"('7838',)",3.543100119,29,13,1025.217727,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.4119997,29,29,1564170827,32.62749863,29,29,0,9.622200012,29,29,3773159627
"('7839',)",3.543279886,29,13,1025.216097,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.40100002,29,29,1564170827,32.62620163,29,29,0,9.625699997,29,29,3773159627
"('7840',)",3.543450117,29,13,1025.214764,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.38700008,29,29,1564170827,32.62519836,29,29,0,9.628700256,29,29,3773159627
"('7841',)",3.543610096,29,13,1025.213709,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.37100029,29,29,1564170827,32.62450027,29,29,0,9.631400108,29,29,3773159627
"('7842',)",3.543740034,29,13,1025.212539,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.35400009,29,29,1564170827,32.62360001,29,29,1,9.633799553,29,29,3773159627
"('7843',)",3.543859959,29,13,1025.211578,29,29,14,3779218472,3779218545,3773159627,44.63218,-124.30797,0,internal_timestamp,11.3380003,29,29,1564170827,32.6228981,29,29,0,9.635899544,29,29,3773159627
"('7844',)",3.543970108,29,13,1025.210744,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.32499981,29,29,1564170828,32.62229919,29,29,0,9.637800217,29,29,3773159628
"('7845',)",3.544049978,29,13,1025.209946,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.31299973,29,29,1564170828,32.62170029,29,29,0,9.639499664,29,29,3773159628
"('7846',)",3.544159889,29,13,1025.209224,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.29699993,29,29,1564170828,32.62120056,29,29,0,9.64109993,29,29,3773159628
"('7847',)",3.544260025,29,13,1025.208558,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.27999973,29,29,1564170828,32.62080002,29,29,0,9.642800331,29,29,3773159628
"('7848',)",3.544369936,29,13,1025.208011,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.26500034,29,29,1564170828,32.62049866,29,29,0,9.644300461,29,29,3773159628
"('7849',)",3.544460058,29,13,1025.20771,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.25500011,29,29,1564170828,32.62039948,29,29,0,9.645400047,29,29,3773159628
"('7850',)",3.544549942,29,13,1025.207556,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.23600006,29,29,1564170828,32.62049866,29,29,0,9.646300316,29,29,3773159628
"('7851',)",3.544620037,29,13,1025.20726,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.22000027,29,29,1564170828,32.62039948,29,29,0,9.647199631,29,29,3773159628
"('7852',)",3.544709921,29,13,1025.206919,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.20499992,29,29,1564170828,32.62030029,29,29,0,9.648400307,29,29,3773159628
"('7853',)",3.544770002,29,13,1025.206246,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.18900013,29,29,1564170828,32.61980057,29,29,0,9.649700165,29,29,3773159628
"('7854',)",3.544830084,29,13,1025.205508,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.17599964,29,29,1564170828,32.61920166,29,29,0,9.651000023,29,29,3773159628
"('7855',)",3.544889927,29,13,1025.204759,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.16100025,29,29,1564170828,32.61859894,29,29,0,9.652299881,29,29,3773159628
"('7856',)",3.545000076,29,13,1025.203988,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.14500046,29,29,1564170828,32.61809921,29,29,0,9.6541996,29,29,3773159628
"('7857',)",3.545190096,29,13,1025.202629,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.13199997,29,29,1564170828,32.61709976,29,29,0,9.657400131,29,29,3773159628
"('7858',)",3.545490026,29,13,1025.200855,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.11600018,29,29,1564170828,32.61589813,29,29,0,9.662099838,29,29,3773159628
"('7859',)",3.545860052,29,13,1025.198608,29,29,14,3779218472,3779218545,3773159628,44.63218,-124.30797,0,internal_timestamp,11.10700035,29,29,1564170828,32.61429977,29,29,0,9.668000221,29,29,3773159628
"('7860',)",3.546230078,29,13,1025.196115,29,29,14,3779218472,3779218545,3773159629,44.63218,-124.30797,0,internal_timestamp,11.08600044,29,29,1564170829,32.61249924,29,29,0,9.674099922,29,29,3773159629
"('7861',)",3.546550035,29,13,1025.193837,29,29,14,3779218472,3779218545,3773159629,44.63218,-124.30797,0,internal_timestamp,11.07299995,29,29,1564170829,32.6108017,29,29,0,9.679599762,29,29,3773159629
"('7862',)",3.546780109,29,13,1025.191892,29,29,14,3779218472,3779218545,3773159629,44.63218,-124.30797,0,internal_timestamp,11.05700016,29,29,1564170829,32.60929871,29,29,0,9.683899879,29,29,3773159629
"('7863',)",3.546910048,29,13,1025.19034,29,29,14,3779218472,3779218545,3773159629,44.63218,-124.30797,0,internal_timestamp,11.04199982,29,29,1564170829,32.60800171,29,29,0,9.686800003,29,29,3773159629
"('7864',)",3.546960115,29,13,1025.189097,29,29,14,3779218472,3779218545,3773159629,44.63218,-124.30797,0,internal_timestamp,11.02600002,29,29,1564170829,32.60689926,29,29,0,9.688699722,29,29,3773159629
"('7865',)",3.547009945,29,13,1025.18819,29,29,14,3779218472,3779218545,3773159629,44.63218,-124.30797,0,internal_timestamp,11.01399994,29,29,1564170829,32.60609818,29,29,0,9.690099716,29,29,3773159629
"('7866',)",3.547070026,29,13,1025.187532,29,29,14,3779218472,3779218545,3773159629,44.63218,-124.30797,0,internal_timestamp,10.99800015,29,29,1564170829,32.60559845,29,29,0,9.691300392,29,29,3773159629
"('7867',)",3.547169924,29,13,1025.186898,29,29,14,3779218472,3779218545,3773159629,44.63218,-124.30797,0,internal_timestamp,10.98400021,29,29,1564170829,32.60520172,29,29,0,9.692899704,29,29,3773159629
"('7868',)",3.547329903,29,13,1025.185969,29,29,14,3779218472,3779218545,3773159629,44.63218,-124.30797,0,internal_timestamp,10.96899986,29,29,1564170829,32.604599,29,29,0,9.695300102,29,29,3773159629
"('7869',)",3.547559977,29,13,1025.184705,29,29,14,3779218472,3779218545,3773159629,44.63218,-124.30797,0,internal_timestamp,10.95300007,29,29,1564170829,32.60380173,29,29,0,9.698800087,29,29,3773159629
"('7870',)",3.547889948,29,13,1025.183352,29,29,14,3779218472,3779218545,3773159629,44.63218,-124.30797,0,internal_timestamp,10.93700027,29,29,1564170829,32.60309982,29,29,0,9.703300476,29,29,3773159629
"('7871',)",3.548330069,29,13,1025.181994,29,29,14,3779218472,3779218545,3773159629,44.63218,-124.30797,0,internal_timestamp,10.92099953,29,29,1564170829,32.6026001,29,29,1,9.708800316,29,29,3773159629
