obs,time,deployment,conductivity,driver_timestamp,ext_volt0,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,pressure_temp,temperature,seawater_temperature,seawater_pressure,seawater_conductivity,practical_salinity,corrected_dissolved_oxygen,density,seawater_temperature_qc_executed,seawater_temperature_qc_results,seawater_pressure_qc_executed,seawater_pressure_qc_results,seawater_conductivity_qc_executed,seawater_conductivity_qc_results,corrected_dissolved_oxygen_qc_executed,corrected_dissolved_oxygen_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('763',)",3786999163,5,1350494,3786999163,24135,3786999165,0,3786999163,port_timestamp,709597,25104,452614,7.26685735,187.9907588,3.452504023,33.80891406,199.8321761,1027.310518,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('764',)",3786999164,5,1350495,3786999164,24137,3786999165,0,3786999164,port_timestamp,709562,25105,452611,7.267037881,187.9533013,3.452510652,33.80882791,199.8529878,1027.310253,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('765',)",3786999165,5,1350498,3786999165,24131,3786999170,0,3786999165,port_timestamp,709527,25107,452607,7.267278589,187.915822,3.452530567,33.80882759,199.7832793,1027.310046,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('766',)",3786999166,5,1350502,3786999166,24140,3786999170,0,3786999166,port_timestamp,709496,25108,452600,7.267699834,187.8826429,3.452557126,33.80872119,199.8818951,1027.30975,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('767',)",3786999167,5,1350501,3786999167,24133,3786999170,0,3786999167,port_timestamp,709475,25111,452597,7.267880368,187.8601162,3.452550473,33.80848332,199.80195,1027.309433,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('768',)",3786999168,5,1350510,3786999168,24141,3786999170,0,3786999168,port_timestamp,709466,25111,452592,7.268181262,187.8504899,3.452610258,33.80884469,199.8898066,1027.30963,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('769',)",3786999169,5,1350509,3786999169,24142,3786999170,0,3786999169,port_timestamp,709472,25109,452584,7.268662698,187.8569509,3.452603611,33.80829911,199.8996887,1027.309162,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('770',)",3786999170,5,1350502,3786999170,24138,3786999175,0,3786999170,port_timestamp,709492,25110,452589,7.2683618,187.878321,3.452557117,33.80807673,199.8569795,1027.309129,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('771',)",3786999171,5,1350497,3786999171,24143,3786999175,0,3786999171,port_timestamp,709523,25108,452599,7.267760012,187.9115219,3.452523917,33.80828716,199.9167661,1027.309533,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('772',)",3786999172,5,1350498,3786999172,24141,3786999175,0,3786999172,port_timestamp,709558,25106,452602,7.267579477,187.9490011,3.452530575,33.80851788,199.8957441,1027.309912,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('773',)",3786999173,5,1350500,3786999173,24143,3786999175,0,3786999173,port_timestamp,709594,25107,452601,7.267639655,187.9874847,3.452543874,33.80858532,199.9188647,1027.310133,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('774',)",3786999174,5,1350498,3786999174,24142,3786999175,0,3786999174,port_timestamp,709626,25106,452603,7.2675193,188.0217334,3.4525306,33.80854193,199.9091307,1027.310273,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('775',)",3786999175,5,1350502,3786999175,24146,3786999180,0,3786999175,port_timestamp,709647,25104,452604,7.267459122,188.0442384,3.452557182,33.80887914,199.954558,1027.31065,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('776',)",3786999176,5,1350499,3786999176,24144,3786999180,0,3786999176,port_timestamp,709658,25105,452607,7.267278589,188.0559821,3.452537257,33.80883298,199.9332812,1027.310694,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('777',)",3786999177,5,1350501,3786999177,24144,3786999180,0,3786999177,port_timestamp,709656,25104,452608,7.267218412,188.0538647,3.452550544,33.80903735,199.9332205,1027.310853,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('778',)",3786999178,5,1350500,3786999178,24142,3786999180,0,3786999178,port_timestamp,709642,25103,452604,7.267459122,188.0389122,3.452543893,33.8087371,199.9095787,1027.310514,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('779',)",3786999179,5,1350503,3786999179,24149,3786999180,0,3786999179,port_timestamp,709620,25104,452603,7.2675193,188.0153594,3.452563815,33.80890645,199.9872715,1027.310531,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('780',)",3786999180,5,1350510,3786999180,24146,3786999185,0,3786999180,port_timestamp,709593,25105,452597,7.267880368,187.9864586,3.452610306,33.80907366,199.9507375,1027.310477,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('781',)",3786999181,5,1350520,3786999181,24140,3786999185,0,3786999181,port_timestamp,709564,25105,452583,7.268722878,187.9554404,3.452676723,33.80898854,199.8783879,1027.310147,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('782',)",3786999182,5,1350524,3786999182,24146,3786999185,0,3786999182,port_timestamp,709538,25105,452570,7.269505227,187.9276311,3.452703279,33.8085269,199.9421122,1027.309545,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('783',)",3786999183,5,1350526,3786999183,24150,3786999185,0,3786999183,port_timestamp,709517,25107,452564,7.269866317,187.9051261,3.452716555,33.80832957,199.9851121,1027.309235,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('784',)",3786999184,5,1350525,3786999184,24143,3786999185,0,3786999184,port_timestamp,709507,25107,452565,7.269806135,187.8944302,3.452709908,33.80832116,199.9063101,1027.309188,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('785',)",3786999185,5,1350519,3786999185,24148,3786999190,0,3786999185,port_timestamp,709505,25107,452568,7.26962559,187.892291,3.452670048,33.80806476,199.96382,1027.309002,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('786',)",3786999186,5,1350518,3786999186,24149,3786999190,0,3786999186,port_timestamp,709511,25106,452574,7.269264502,187.8987303,3.452663411,33.80834205,199.9766004,1027.309302,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('787',)",3786999187,5,1350514,3786999187,24144,3786999190,0,3786999187,port_timestamp,709525,25103,452576,7.26914414,187.9137699,3.452636842,33.80816325,199.9215245,1027.309247,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('788',)",3786999188,5,1350503,3786999188,24150,3786999190,0,3786999188,port_timestamp,709545,25102,452586,7.268542338,187.9351835,3.452563777,33.80794556,199.9928987,1027.309261,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('789',)",3786999189,5,1350505,3786999189,24148,3786999190,0,3786999189,port_timestamp,709567,25103,452594,7.268060904,187.9586928,3.452577077,33.80854912,199.9724389,1027.309912,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('790',)",3786999190,5,1350506,3786999190,24157,3786999195,0,3786999190,port_timestamp,709586,25104,452595,7.268000726,187.9789933,3.452583728,33.80867049,200.0744374,1027.310109,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('791',)",3786999191,5,1350507,3786999191,24146,3786999195,0,3786999191,port_timestamp,709604,25106,452591,7.268241441,187.9982024,3.452590375,33.80849852,199.9501224,1027.310028,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('792',)",3786999192,5,1350511,3786999192,24144,3786999195,0,3786999192,port_timestamp,709615,25105,452592,7.268181262,188.0099897,3.452616954,33.80884084,199.9276916,1027.31036,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('793',)",3786999193,5,1350514,3786999193,24154,3786999195,0,3786999193,port_timestamp,709618,25106,452585,7.268602518,188.0131767,3.452636881,33.80864477,200.0386318,1027.31016,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('794',)",3786999194,5,1350521,3786999194,24152,3786999195,0,3786999194,port_timestamp,709615,25107,452579,7.268963599,188.0099461,3.452683381,33.80879971,200.0140371,1027.310215,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('795',)",3786999195,5,1350524,3786999195,24142,3786999200,0,3786999195,port_timestamp,709605,25106,452571,7.269445045,187.999272,3.452703303,33.80855148,199.8991594,1027.309902,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('796',)",3786999196,5,1350532,3786999196,24152,3786999200,0,3786999196,port_timestamp,709589,25106,452560,7.270107046,187.9821585,3.45275644,33.80849145,200.0082027,1027.309681,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('797',)",3786999197,5,1350536,3786999197,24149,3786999200,0,3786999197,port_timestamp,709572,25106,452551,7.270648693,187.9639754,3.452783002,33.8082603,199.9716498,1027.309339,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('798',)",3786999198,5,1350531,3786999198,24143,3786999200,0,3786999198,port_timestamp,709562,25104,452549,7.27076906,187.953323,3.452749779,33.80778639,199.903914,1027.3089,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('799',)",3786999199,5,1350529,3786999199,24147,3786999200,0,3786999199,port_timestamp,709552,25104,452558,7.270227412,187.9426271,3.452736494,33.80817589,199.9507547,1027.309235,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('800',)",3786999200,5,1350533,3786999200,24148,3786999205,0,3786999200,port_timestamp,709545,25105,452555,7.27040796,187.9351182,3.452763064,33.80829231,199.9607735,1027.309266,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('801',)",3786999201,5,1350527,3786999201,24146,3786999205,0,3786999201,port_timestamp,709545,25105,452556,7.270347777,187.9351182,3.452723203,33.80791734,199.9390927,1027.30898,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('802',)",3786999202,5,1350525,3786999202,24145,3786999205,0,3786999202,port_timestamp,709547,25107,452564,7.269866317,187.9372138,3.452709922,33.80824197,199.9297545,1027.309313,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('803',)",3786999203,5,1350526,3786999203,24146,3786999205,0,3786999203,port_timestamp,709552,25109,452563,7.269926499,187.9425183,3.452716567,33.80825295,199.9408432,1027.309338,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('804',)",3786999204,5,1350527,3786999204,24152,3786999205,0,3786999204,port_timestamp,709556,25109,452561,7.270046864,187.9467966,3.45272321,33.80820565,200.0080073,1027.309303,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('805',)",3786999205,5,1350529,3786999205,24157,3786999210,0,3786999205,port_timestamp,709560,25108,452559,7.270167229,187.9510968,3.452736498,33.80823062,200.0638037,1027.309325,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('806',)",3786999206,5,1350530,3786999206,24151,3786999210,0,3786999206,port_timestamp,709560,25107,452554,7.270468143,187.9511185,3.452743138,33.80800903,199.9950915,1027.309108,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('807',)",3786999207,5,1350532,3786999207,24145,3786999210,0,3786999207,port_timestamp,709557,25103,452555,7.27040796,187.9479969,3.452756425,33.80821387,199.9274336,1027.309263,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('808',)",3786999208,5,1350533,3786999208,24151,3786999210,0,3786999208,port_timestamp,709551,25102,452553,7.270528327,187.9416011,3.452763065,33.80817167,199.9943155,1027.309183,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('809',)",3786999209,5,1350533,3786999209,24149,3786999210,0,3786999209,port_timestamp,709545,25103,452552,7.27058851,187.9351618,3.452763062,33.80811596,199.9714151,1027.309102,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('810',)",3786999210,5,1350533,3786999210,24150,3786999215,0,3786999210,port_timestamp,709541,25103,452552,7.27058851,187.9308834,3.452763061,33.80811801,199.982564,1027.309083,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('811',)",3786999211,5,1350532,3786999211,24151,3786999215,0,3786999211,port_timestamp,709539,25105,452553,7.270528327,187.9287006,3.452756417,33.80810553,199.9940813,1027.309072,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('812',)",3786999212,5,1350532,3786999212,24146,3786999215,0,3786999212,port_timestamp,709539,25106,452554,7.270468143,187.9286789,3.452756418,33.80816432,199.9379791,1027.309127,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('813',)",3786999213,5,1350533,3786999213,24147,3786999215,0,3786999213,port_timestamp,709543,25106,452552,7.27058851,187.9329572,3.452763062,33.80811702,199.9488335,1027.309092,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('814',)",3786999214,5,1350535,3786999214,24150,3786999215,0,3786999214,port_timestamp,709552,25106,452551,7.270648693,187.9425836,3.452776352,33.80819823,199.9824535,1027.309192,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('815',)",3786999215,5,1350535,3786999215,24149,3786999220,0,3786999215,port_timestamp,709561,25105,452550,7.270708877,187.9522317,3.452776354,33.80813484,199.971239,1027.309178,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('816',)",3786999216,5,1350533,3786999216,24150,3786999220,0,3786999216,port_timestamp,709567,25103,452551,7.270648693,187.9586928,3.452763069,33.80804595,199.9830901,1027.309146,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('817',)",3786999217,5,1350532,3786999217,24148,3786999220,0,3786999217,port_timestamp,709573,25103,452553,7.270528327,187.9651103,3.452756429,33.80808815,199.9612559,1027.309226,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('818',)",3786999218,5,1350532,3786999218,24145,3786999220,0,3786999218,port_timestamp,709576,25103,452555,7.27040796,187.9683191,3.452756432,33.80820417,199.9279693,1027.309349,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('819',)",3786999219,5,1350535,3786999219,24146,3786999220,0,3786999219,port_timestamp,709574,25103,452553,7.270528327,187.9661799,3.452776361,33.80830451,199.9384427,1027.309401,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('820',)",3786999220,5,1350533,3786999220,24141,3786999225,0,3786999220,port_timestamp,709570,25103,452552,7.27058851,187.9619016,3.452763071,33.8081032,199.8820259,1027.309214,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('821',)",3786999221,5,1350533,3786999221,24148,3786999225,0,3786999221,port_timestamp,709562,25102,452552,7.27058851,187.9533666,3.452763068,33.80810727,199.9606333,1027.309178,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('822',)",3786999222,5,1350535,3786999222,24147,3786999225,0,3786999222,port_timestamp,709551,25104,452550,7.270708877,187.9415575,3.452776351,33.80813994,199.9484342,1027.309133,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('823',)",3786999223,5,1350537,3786999223,24143,3786999225,0,3786999223,port_timestamp,709540,25105,452547,7.270889428,187.9297702,3.452789632,33.80811382,199.9022437,1027.309032,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('824',)",3786999224,5,1350536,3786999224,24144,3786999225,0,3786999224,port_timestamp,709529,25107,452545,7.271009796,187.9179612,3.452782983,33.80792961,199.9128859,1027.308816,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('825',)",3786999225,5,1350537,3786999225,24141,3786999230,0,3786999225,port_timestamp,709525,25108,452547,7.270889428,187.913661,3.452789627,33.80812151,199.8792959,1027.308964,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('826',)",3786999226,5,1350536,3786999226,24146,3786999230,0,3786999226,port_timestamp,709524,25108,452547,7.270889428,187.9125915,3.452782983,33.80804973,199.9356817,1027.308903,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('827',)",3786999227,5,1350540,3786999227,24138,3786999230,0,3786999227,port_timestamp,709529,25109,452546,7.270949612,187.9179176,3.452809559,33.80827757,199.8450986,1027.309098,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('828',)",3786999228,5,1350539,3786999228,24141,3786999230,0,3786999228,port_timestamp,709541,25110,452545,7.271009796,187.930731,3.452802918,33.80814039,199.8791199,1027.30904,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('829',)",3786999229,5,1350539,3786999229,24144,3786999230,0,3786999229,port_timestamp,709552,25108,452543,7.271130165,187.94254,3.452802921,33.8080172,199.9128019,1027.30898,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('830',)",3786999230,5,1350537,3786999230,24147,3786999235,0,3786999230,port_timestamp,709565,25106,452546,7.270949612,187.9564883,3.45278964,33.80804229,199.9477875,1027.30909,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('831',)",3786999231,5,1350536,3786999231,24155,3786999235,0,3786999231,port_timestamp,709579,25105,452546,7.270949612,187.9714843,3.452783001,33.80796284,200.0383824,1027.309096,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('832',)",3786999232,5,1350536,3786999232,24149,3786999235,0,3786999232,port_timestamp,709590,25103,452549,7.27076906,187.9832934,3.452783007,33.80813353,199.9717449,1027.309311,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('833',)",3786999233,5,1350536,3786999233,24150,3786999235,0,3786999233,port_timestamp,709596,25104,452551,7.270648693,187.9896892,3.452783011,33.80824803,199.9835895,1027.309447,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('834',)",3786999234,5,1350534,3786999234,24146,3786999235,0,3786999234,port_timestamp,709595,25103,452552,7.27058851,187.9886414,3.452769724,33.80816273,199.9389337,1027.309384,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('835',)",3786999235,5,1350535,3786999235,24154,3786999240,0,3786999235,port_timestamp,709592,25103,452552,7.27058851,187.9854326,3.452776366,33.80823655,200.0288375,1027.309427,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('836',)",3786999236,5,1350536,3786999236,24143,3786999240,0,3786999236,port_timestamp,709582,25104,452551,7.270648693,187.9747149,3.452783006,33.80825518,199.9043623,1027.309384,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('837',)",3786999237,5,1350536,3786999237,24150,3786999240,0,3786999237,port_timestamp,709568,25104,452548,7.270829244,187.9597406,3.452782999,33.808086,199.9821785,1027.309156,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('838',)",3786999238,5,1350538,3786999238,24149,3786999240,0,3786999238,port_timestamp,709557,25106,452547,7.270889428,187.9479315,3.452796282,33.80817744,199.9701864,1027.309165,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('839',)",3786999239,5,1350536,3786999239,24147,3786999240,0,3786999239,port_timestamp,709547,25105,452545,7.271009796,187.9372574,3.452782989,33.8079204,199.9471794,1027.308897,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('840',)",3786999240,5,1350534,3786999240,24145,3786999245,0,3786999240,port_timestamp,709540,25103,452547,7.270889428,187.9298138,3.452769701,33.80789693,199.9250859,1027.308862,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('841',)",3786999241,5,1350533,3786999241,24150,3786999245,0,3786999241,port_timestamp,709536,25101,452551,7.270648693,187.925579,3.452763059,33.80806176,199.982217,1027.309006,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('842',)",3786999242,5,1350531,3786999242,24149,3786999245,0,3786999242,port_timestamp,709534,25102,452552,7.27058851,187.923418,3.452749771,33.80797699,199.9713174,1027.308938,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('843',)",3786999243,5,1350530,3786999243,24146,3786999245,0,3786999243,port_timestamp,709539,25102,452556,7.270347777,187.928766,3.452743132,33.80813725,199.9386074,1027.309123,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
