obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('7517',)",3692418913.22,4,3.61985993385,3716294610.05,3716294612.86,3692418913.22,0.0,internal_timestamp,68.6959991455,1483430113.22,33.5662002563,0,9.43179988861,1026.24267759,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7518',)",3692418913.28,4,3.61985993385,3716294610.05,3716294612.86,3692418913.28,0.0,internal_timestamp,68.6959991455,1483430113.28,33.5663986206,0,9.43169975281,1026.24284893,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7519',)",3692418913.34,4,3.61985993385,3716294610.05,3716294612.86,3692418913.34,0.0,internal_timestamp,68.6959991455,1483430113.34,33.5663986206,0,9.43169975281,1026.24284893,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7520',)",3692418913.4,4,3.61986994743,3716294610.05,3716294612.86,3692418913.4,0.0,internal_timestamp,68.7009963989,1483430113.4,33.5665016174,0,9.43169975281,1026.24295218,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7521',)",3692418913.47,4,3.61986994743,3716294610.05,3716294612.86,3692418913.47,0.0,internal_timestamp,68.7030029297,1483430113.47,33.5666007996,0,9.431599617,1026.24305517,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7522',)",3692418913.53,4,3.61986994743,3716294610.05,3716294612.86,3692418913.53,0.0,internal_timestamp,68.7040023804,1483430113.53,33.5666007996,0,9.431599617,1026.24305972,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7523',)",3692418913.59,4,3.61986994743,3716294610.05,3716294612.86,3692418913.59,0.0,internal_timestamp,68.7040023804,1483430113.59,33.5666007996,0,9.431599617,1026.24305972,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7524',)",3692418913.65,4,3.61987996101,3716294610.05,3716294612.86,3692418913.65,0.0,internal_timestamp,68.7070007324,1483430113.65,33.5663986206,0,9.43179988861,1026.24288273,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7525',)",3692418913.72,4,3.61987996101,3716294610.05,3716294612.86,3692418913.72,0.0,internal_timestamp,68.7060012817,1483430113.72,33.5662002563,0,9.43210029602,1026.24267415,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7526',)",3692418913.78,4,3.61987996101,3716294610.05,3716294612.87,3692418913.78,0.0,internal_timestamp,68.7080001831,1483430113.78,33.5658988953,0,9.43239974976,1026.24239892,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7527',)",3692418913.84,4,3.61988997459,3716294610.05,3716294612.87,3692418913.84,0.0,internal_timestamp,68.7089996338,1483430113.84,33.565700531,0,9.43270015717,1026.24219945,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7528',)",3692418913.9,4,3.61989998817,3716294610.05,3716294612.87,3692418913.9,0.0,internal_timestamp,68.7080001831,1483430113.9,33.5656013489,0,9.43290042877,1026.24208471,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7529',)",3692418913.97,4,3.61992001534,3716294610.05,3716294612.87,3692418913.97,0.0,internal_timestamp,68.7070007324,1483430113.97,33.565700531,0,9.4330997467,1026.24212512,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7530',)",3692418914.03,4,3.61993002892,3716294610.05,3716294612.87,3692418914.03,0.0,internal_timestamp,68.7080001831,1483430114.03,33.565700531,0,9.43319988251,1026.24211333,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7531',)",3692418914.09,4,3.6199400425,3716294610.05,3716294612.88,3692418914.09,0.0,internal_timestamp,68.7070007324,1483430114.09,33.5654983521,0,9.43350028992,1026.24190177,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7532',)",3692418914.15,4,3.61995005608,3716294610.05,3716294612.88,3692418914.15,0.0,internal_timestamp,68.7070007324,1483430114.15,33.5651016235,0,9.43389987946,1026.24152656,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7533',)",3692418914.22,4,3.61996006966,3716294610.05,3716294612.88,3692418914.22,0.0,internal_timestamp,68.7089996338,1483430114.22,33.5646018982,0,9.43470001221,1026.24101461,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7534',)",3692418914.28,4,3.61998009682,3716294610.05,3716294612.88,3692418914.28,0.0,internal_timestamp,68.7109985352,1483430114.28,33.5638999939,0,9.43560028076,1026.24032833,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7535',)",3692418914.34,4,3.62000989914,3716294610.05,3716294612.88,3692418914.34,0.0,internal_timestamp,68.7080001831,1483430114.34,33.5632019043,0,9.43669986725,1026.23958971,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7536',)",3692418914.4,4,3.62003993988,3716294610.05,3716294612.88,3692418914.4,0.0,internal_timestamp,68.7070007324,1483430114.4,33.5625991821,0,9.4376001358,1026.23896725,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7537',)",3692418914.47,4,3.62004995346,3716294610.05,3716294612.88,3692418914.47,0.0,internal_timestamp,68.7099990845,1483430114.47,33.5621986389,0,9.43819999695,1026.23857002,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7538',)",3692418914.53,4,3.62004995346,3716294610.05,3716294612.88,3692418914.53,0.0,internal_timestamp,68.7119979858,1483430114.53,33.5617980957,0,9.43859958649,1026.23820093,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7539',)",3692418914.59,4,3.62005996704,3716294610.05,3716294612.88,3692418914.59,0.0,internal_timestamp,68.7109985352,1483430114.59,33.5615997314,0,9.4390001297,1026.23797599,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7540',)",3692418914.65,4,3.62006998062,3716294610.05,3716294612.88,3692418914.65,0.0,internal_timestamp,68.7099990845,1483430114.65,33.5611991882,0,9.43949985504,1026.23757689,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7541',)",3692418914.72,4,3.62009000778,3716294610.05,3716294612.88,3692418914.72,0.0,internal_timestamp,68.7099990845,1483430114.72,33.5606994629,0,9.44019985199,1026.23707214,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7542',)",3692418914.78,4,3.62010002136,3716294610.05,3716294612.88,3692418914.78,0.0,internal_timestamp,68.7089996338,1483430114.78,33.5601997375,0,9.44089984894,1026.23656283,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7543',)",3692418914.84,4,3.62012004852,3716294610.05,3716294612.88,3692418914.84,0.0,internal_timestamp,68.7080001831,1483430114.84,33.5600013733,0,9.44139957428,1026.23632169,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7544',)",3692418914.9,4,3.62015008926,3716294610.05,3716294612.89,3692418914.9,0.0,internal_timestamp,68.7060012817,1483430114.9,33.5600013733,0,9.44169998169,1026.23626352,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7545',)",3692418914.97,4,3.62017989159,3716294610.05,3716294612.89,3692418914.97,0.0,internal_timestamp,68.7089996338,1483430114.97,33.5601997375,0,9.44180011749,1026.23641582,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7546',)",3692418915.03,4,3.62019991875,3716294610.05,3716294612.89,3692418915.03,0.0,internal_timestamp,68.7080001831,1483430115.03,33.5606002808,0,9.44159984589,1026.23675693,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7547',)",3692418915.09,4,3.62020993233,3716294610.05,3716294612.89,3692418915.09,0.0,internal_timestamp,68.7030029297,1483430115.09,33.5611991882,0,9.44099998474,1026.23730005,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7548',)",3692418915.15,4,3.62018990517,3716294610.05,3716294612.89,3692418915.15,0.0,internal_timestamp,68.7030029297,1483430115.15,33.5619010925,0,9.44009971619,1026.23799547,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7549',)",3692418915.22,4,3.62017011642,3716294610.05,3716294612.89,3692418915.22,0.0,internal_timestamp,68.7030029297,1483430115.22,33.5626983643,0,9.4390001297,1026.23879795,29,13,29,13,29,29,29,13,29,29,44.6389,-124.2990333
"('7550',)",3692418915.28,4,3.62016010284,3716294610.05,3716294612.89,3692418915.28,0.0,internal_timestamp,68.7009963989,1483430115.28,33.5634994507,0,9.43809986115,1026.23956171,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7551',)",3692418915.34,4,3.62016010284,3716294610.05,3716294612.89,3692418915.34,0.0,internal_timestamp,68.6999969482,1483430115.34,33.563999176,0,9.4376001358,1026.2400292,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7552',)",3692418915.4,4,3.62017011642,3716294610.05,3716294612.89,3692418915.4,0.0,internal_timestamp,68.6999969482,1483430115.4,33.563999176,0,9.4376001358,1026.2400292,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7553',)",3692418915.47,4,3.62017011642,3716294610.05,3716294612.89,3692418915.47,0.0,internal_timestamp,68.6969985962,1483430115.47,33.5637016296,0,9.43789958954,1026.23973416,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7554',)",3692418915.53,4,3.62016010284,3716294610.05,3716294612.89,3692418915.53,0.0,internal_timestamp,68.6949996948,1483430115.53,33.5633010864,0,9.43830013275,1026.23934669,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7555',)",3692418915.59,4,3.62016010284,3716294610.05,3716294612.9,3692418915.59,0.0,internal_timestamp,68.6910018921,1483430115.59,33.5629005432,0,9.43869972229,1026.23895027,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7556',)",3692418915.66,4,3.62017011642,3716294610.05,3716294612.9,3692418915.66,0.0,internal_timestamp,68.68800354,1483430115.66,33.5625991821,0,9.4391002655,1026.23863574,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7557',)",3692418915.72,4,3.62017989159,3716294610.05,3716294612.9,3692418915.72,0.0,internal_timestamp,68.6890029907,1483430115.72,33.5625,0,9.43939971924,1026.23851391,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7558',)",3692418915.78,4,3.62018990517,3716294610.05,3716294612.9,3692418915.78,0.0,internal_timestamp,68.68800354,1483430115.78,33.5624008179,0,9.43959999084,1026.23839916,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7559',)",3692418915.84,4,3.62019991875,3716294610.05,3716294612.9,3692418915.84,0.0,internal_timestamp,68.6849975586,1483430115.84,33.5621986389,0,9.43990039825,1026.23817844,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7560',)",3692418915.91,4,3.62021994591,3716294610.05,3716294612.9,3692418915.91,0.0,internal_timestamp,68.6829986572,1483430115.91,33.5620994568,0,9.44019985199,1026.23804294,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7561',)",3692418915.97,4,3.62022995949,3716294610.05,3716294612.9,3692418915.97,0.0,internal_timestamp,68.6829986572,1483430115.97,33.5619010925,0,9.4405002594,1026.23783889,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7562',)",3692418916.03,4,3.62024998665,3716294610.05,3716294612.9,3692418916.03,0.0,internal_timestamp,68.6780014038,1483430116.03,33.5616989136,0,9.44089984894,1026.2375929,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7563',)",3692418916.09,4,3.62026000023,3716294610.05,3716294612.9,3692418916.09,0.0,internal_timestamp,68.6760025024,1483430116.09,33.5615005493,0,9.44130039215,1026.23736339,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7564',)",3692418916.15,4,3.62026000023,3716294610.05,3716294612.9,3692418916.15,0.0,internal_timestamp,68.6719970703,1483430116.15,33.5611991882,0,9.44149971008,1026.23707713,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7565',)",3692418916.22,4,3.62024998665,3716294610.05,3716294612.9,3692418916.22,0.0,internal_timestamp,68.6669998169,1483430116.22,33.5611000061,0,9.44169998169,1026.23694415,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7566',)",3692418916.28,4,3.62024998665,3716294610.05,3716294612.9,3692418916.28,0.0,internal_timestamp,68.6669998169,1483430116.28,33.561000824,0,9.44169998169,1026.23686666,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7567',)",3692418916.34,4,3.62023997307,3716294610.05,3716294612.91,3692418916.34,0.0,internal_timestamp,68.6660003662,1483430116.34,33.5609016418,0,9.44159984589,1026.23680096,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7568',)",3692418916.4,4,3.62022995949,3716294610.05,3716294612.91,3692418916.4,0.0,internal_timestamp,68.6620025635,1483430116.4,33.5611000061,0,9.44139957428,1026.23697043,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7569',)",3692418916.47,4,3.62022995949,3716294610.05,3716294612.91,3692418916.47,0.0,internal_timestamp,68.6600036621,1483430116.47,33.5614013672,0,9.44110012054,1026.23724569,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7570',)",3692418916.53,4,3.62022995949,3716294610.05,3716294612.95,3692418916.53,0.0,internal_timestamp,68.6569976807,1483430116.53,33.5619010925,0,9.4406003952,1026.23770404,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7571',)",3692418916.59,4,3.62023997307,3716294610.05,3716294612.95,3692418916.59,0.0,internal_timestamp,68.6549987793,1483430116.59,33.5625,0,9.43999958038,1026.23826098,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7572',)",3692418916.65,4,3.62022995949,3716294610.05,3716294612.95,3692418916.65,0.0,internal_timestamp,68.6520004272,1483430116.65,33.5632019043,0,9.43920040131,1026.23892622,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7573',)",3692418916.72,4,3.62020993233,3716294610.05,3716294612.95,3692418916.72,0.0,internal_timestamp,68.6500015259,1483430116.72,33.5638008118,0,9.43840026855,1026.2395157,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7574',)",3692418916.78,4,3.62018990517,3716294610.05,3716294612.95,3692418916.78,0.0,internal_timestamp,68.6500015259,1483430116.78,33.5643005371,0,9.4376001358,1026.24003679,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7575',)",3692418916.84,4,3.62017989159,3716294610.05,3716294612.95,3692418916.84,0.0,internal_timestamp,68.6439971924,1483430116.84,33.5646018982,0,9.43710041046,1026.24032648,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7576',)",3692418916.9,4,3.62017011642,3716294610.05,3716294612.95,3692418916.9,0.0,internal_timestamp,68.6409988403,1483430116.9,33.5647010803,0,9.43700027466,1026.24040666,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7577',)",3692418916.97,4,3.62017011642,3716294610.05,3716294612.95,3692418916.97,0.0,internal_timestamp,68.6429977417,1483430116.97,33.5644989014,0,9.43710041046,1026.24024145,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7578',)",3692418917.03,4,3.62017989159,3716294610.05,3716294612.95,3692418917.03,0.0,internal_timestamp,68.6399993896,1483430117.03,33.563999176,0,9.43780040741,1026.23972304,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7579',)",3692418917.09,4,3.62020993233,3716294610.05,3716294612.95,3692418917.09,0.0,internal_timestamp,68.6360015869,1483430117.09,33.5633010864,0,9.4388999939,1026.23897985,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7580',)",3692418917.16,4,3.62024998665,3716294610.05,3716294612.95,3692418917.16,0.0,internal_timestamp,68.6340026855,1483430117.16,33.5625991821,0,9.43999958038,1026.23824278,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7581',)",3692418917.22,4,3.62028002739,3716294610.05,3716294612.95,3692418917.22,0.0,internal_timestamp,68.6289978027,1483430117.22,33.5621986389,0,9.44089984894,1026.23776,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7582',)",3692418917.28,4,3.62030005455,3716294610.05,3716294612.95,3692418917.28,0.0,internal_timestamp,68.6289978027,1483430117.28,33.5620994568,0,9.44120025635,1026.23763346,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7583',)",3692418917.34,4,3.62031006813,3716294610.05,3716294612.96,3692418917.34,0.0,internal_timestamp,68.6259994507,1483430117.34,33.5624008179,0,9.44089984894,1026.23790431,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7584',)",3692418917.41,4,3.62031006813,3716294610.05,3716294612.96,3692418917.41,0.0,internal_timestamp,68.625,1483430117.41,33.5629005432,0,9.44029998779,1026.23838815,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7585',)",3692418917.47,4,3.62030005455,3716294610.05,3716294612.96,3692418917.47,0.0,internal_timestamp,68.6240005493,1483430117.47,33.5634002686,0,9.43980026245,1026.23885565,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7586',)",3692418917.53,4,3.62030005455,3716294610.05,3716294612.96,3692418917.53,0.0,internal_timestamp,68.6190032959,1483430117.53,33.5638008118,0,9.43929958344,1026.23922758,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7587',)",3692418917.59,4,3.62029004097,3716294610.05,3716294612.96,3692418917.59,0.0,internal_timestamp,68.6169967651,1483430117.59,33.5638999939,0,9.4391002655,1026.23932848,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7588',)",3692418917.65,4,3.62030005455,3716294610.05,3716294612.96,3692418917.65,0.0,internal_timestamp,68.6149978638,1483430117.65,33.5637016296,0,9.43949985504,1026.23909913,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7589',)",3692418917.72,4,3.62033009529,3716294610.05,3716294612.96,3692418917.72,0.0,internal_timestamp,68.6119995117,1483430117.72,33.5630989075,0,9.44029998779,1026.23848389,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7590',)",3692418917.78,4,3.62036991119,3716294610.05,3716294612.96,3692418917.78,0.0,internal_timestamp,68.6119995117,1483430117.78,33.5624008179,0,9.44159984589,1026.23772619,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7591',)",3692418917.84,4,3.62044000626,3716294610.05,3716294612.96,3692418917.84,0.0,internal_timestamp,68.6090011597,1483430117.84,33.5619010925,0,9.44289970398,1026.2371098,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7592',)",3692418917.9,4,3.62050008774,3716294610.05,3716294612.96,3692418917.9,0.0,internal_timestamp,68.6039962769,1483430117.9,33.5617980957,0,9.44359970093,1026.23689219,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7593',)",3692418917.97,4,3.62054991722,3716294610.05,3716294612.96,3692418917.97,0.0,internal_timestamp,68.6050033569,1483430117.97,33.5620994568,0,9.44379997253,1026.23709953,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7594',)",3692418918.03,4,3.62057995796,3716294610.05,3716294612.96,3692418918.03,0.0,internal_timestamp,68.6009979248,1483430118.03,33.5625991821,0,9.44359970093,1026.23750443,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7595',)",3692418918.09,4,3.62056994438,3716294610.05,3716294612.96,3692418918.09,0.0,internal_timestamp,68.5979995728,1483430118.09,33.5629005432,0,9.44330024719,1026.23777514,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7596',)",3692418918.15,4,3.6205599308,3716294610.05,3716294612.96,3692418918.15,0.0,internal_timestamp,68.5970001221,1483430118.15,33.5628013611,0,9.44320011139,1026.23770944,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7597',)",3692418918.22,4,3.62054991722,3716294610.05,3716294612.96,3692418918.22,0.0,internal_timestamp,68.5930023193,1483430118.22,33.5623016357,0,9.44359970093,1026.23723551,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7598',)",3692418918.28,4,3.6205599308,3716294610.05,3716294612.96,3692418918.28,0.0,internal_timestamp,68.5889968872,1483430118.28,33.5616989136,0,9.44449996948,1026.2365993,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7599',)",3692418918.34,4,3.62059998512,3716294610.05,3716294612.96,3692418918.34,0.0,internal_timestamp,68.5849990845,1483430118.34,33.5612983704,0,9.44530010223,1026.23613744,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7600',)",3692418918.41,4,3.62063002586,3716294610.05,3716294612.96,3692418918.41,0.0,internal_timestamp,68.5800018311,1483430118.41,33.5615997314,0,9.44530010223,1026.23635012,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7601',)",3692418918.47,4,3.62064003944,3716294610.05,3716294612.96,3692418918.47,0.0,internal_timestamp,68.5820007324,1483430118.47,33.5626983643,0,9.44429969788,1026.23738102,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7602',)",3692418918.53,4,3.62062001228,3716294610.05,3716294612.96,3692418918.53,0.0,internal_timestamp,68.5780029297,1483430118.53,33.5643997192,0,9.44219970703,1026.23903508,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7603',)",3692418918.59,4,3.62056994438,3716294610.05,3716294612.96,3692418918.59,0.0,internal_timestamp,68.5719985962,1483430118.59,33.5662002563,0,9.43980026245,1026.24080636,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7604',)",3692418918.65,4,3.62051010132,3716294610.05,3716294612.96,3692418918.65,0.0,internal_timestamp,68.5729980469,1483430118.65,33.5675010681,0,9.43770027161,1026.24217017,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7605',)",3692418918.72,4,3.62044000626,3716294610.05,3716294612.97,3692418918.72,0.0,internal_timestamp,68.5690002441,1483430118.72,33.5680007935,0,9.43630027771,1026.24277098,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7606',)",3692418918.78,4,3.62036991119,3716294610.05,3716294612.97,3692418918.78,0.0,internal_timestamp,68.5670013428,1483430118.78,33.5680999756,0,9.43560028076,1026.24295364,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7607',)",3692418918.84,4,3.62031006813,3716294610.05,3716294612.97,3692418918.84,0.0,internal_timestamp,68.5650024414,1483430118.84,33.5676994324,0,9.43529987335,1026.24268061,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7608',)",3692418918.9,4,3.62026000023,3716294610.05,3716294612.97,3692418918.9,0.0,internal_timestamp,68.5599975586,1483430118.9,33.567199707,0,9.43529987335,1026.24226734,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7609',)",3692418918.97,4,3.62019991875,3716294610.05,3716294612.97,3692418918.97,0.0,internal_timestamp,68.5609970093,1483430118.97,33.5666999817,0,9.43519973755,1026.24189779,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7610',)",3692418919.03,4,3.62015008926,3716294610.05,3716294612.97,3692418919.03,0.0,internal_timestamp,68.5579986572,1483430119.03,33.5663986206,0,9.43500041962,1026.24168119,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7611',)",3692418919.09,4,3.62011003494,3716294610.05,3716294612.97,3692418919.09,0.0,internal_timestamp,68.5579986572,1483430119.09,33.5661010742,0,9.43470001221,1026.24149774,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7612',)",3692418919.15,4,3.62006998062,3716294610.05,3716294612.97,3692418919.15,0.0,internal_timestamp,68.5579986572,1483430119.15,33.5660018921,0,9.4344997406,1026.24145294,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7613',)",3692418919.22,4,3.62004995346,3716294610.05,3716294612.97,3692418919.22,0.0,internal_timestamp,68.5540008545,1483430119.22,33.5658988953,0,9.43430042267,1026.24138678,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7614',)",3692418919.28,4,3.6200299263,3716294610.05,3716294612.97,3692418919.28,0.0,internal_timestamp,68.5510025024,1483430119.28,33.5658988953,0,9.43410015106,1026.2414058,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7615',)",3692418919.34,4,3.6199901104,3716294610.05,3716294612.97,3692418919.34,0.0,internal_timestamp,68.5530014038,1483430119.34,33.5657997131,0,9.43379974365,1026.24138645,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7616',)",3692418919.4,4,3.61998009682,3716294610.05,3716294612.97,3692418919.4,0.0,internal_timestamp,68.5520019531,1483430119.4,33.5658988953,0,9.43360042572,1026.24149193,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7617',)",3692418919.47,4,3.61996006966,3716294610.05,3716294612.97,3692418919.47,0.0,internal_timestamp,68.5490036011,1483430119.47,33.5658988953,0,9.43330001831,1026.2415273,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7618',)",3692418919.53,4,3.6199400425,3716294610.05,3716294612.97,3692418919.53,0.0,internal_timestamp,68.5459976196,1483430119.53,33.5661010742,0,9.4329996109,1026.2417206,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7619',)",3692418919.59,4,3.61992001534,3716294610.05,3716294612.97,3692418919.59,0.0,internal_timestamp,68.547996521,1483430119.59,33.5663986206,0,9.43239974976,1026.2420601,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7620',)",3692418919.65,4,3.61991000175,3716294610.05,3716294612.97,3692418919.65,0.0,internal_timestamp,68.5439987183,1483430119.65,33.5668983459,0,9.43169975281,1026.24254659,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7621',)",3692418919.72,4,3.61989998817,3716294610.05,3716294612.97,3692418919.72,0.0,internal_timestamp,68.5469970703,1483430119.72,33.5672988892,0,9.43120002747,1026.24295478,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7622',)",3692418919.78,4,3.61991000175,3716294610.05,3716294612.97,3692418919.78,0.0,internal_timestamp,68.5449981689,1483430119.78,33.5676002502,0,9.43099975586,1026.24321382,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7623',)",3692418919.84,4,3.61993002892,3716294610.05,3716294612.97,3692418919.84,0.0,internal_timestamp,68.5449981689,1483430119.84,33.5676002502,0,9.43130016327,1026.2431648,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7624',)",3692418919.9,4,3.61995005608,3716294610.05,3716294612.97,3692418919.9,0.0,internal_timestamp,68.5439987183,1483430119.9,33.567199707,0,9.43190002441,1026.24274937,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7625',)",3692418920.01,4,3.61996006966,3716294610.05,3716294612.97,3692418920.01,0.0,internal_timestamp,68.5419998169,1483430120.01,33.5665016174,1,9.43270015717,1026.24206422,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
"('7626',)",3692418920.06,4,3.61997008324,3716294610.05,3716294612.98,3692418920.06,0.0,internal_timestamp,68.5439987183,1483430120.06,33.5658988953,0,9.43350028992,1026.24147179,29,13,29,29,29,29,29,13,29,29,44.6389,-124.2990333
